Timestamp	Source Workgroup	Source IP	Source Port	Destination Workgroup	Destination IP	Destination Port	Application	Protocol	Packet Size(B)
2010-12-01 23:12:29	Atlanta	10.0.0.1	51439	Texas	10.0.0.28	80	HTTP	UDP	4212
2010-12-01 23:12:30	Atlanta	10.0.0.1	60273	Texas	10.0.0.25	80	HTTP	UDP	5594
2010-12-01 23:12:31	Atlanta	10.0.0.1	64471	Texas	10.0.0.29	80	HTTP	UDP	3122
2010-12-01 23:12:32	Atlanta	10.0.0.1	56487	Texas	10.0.0.25	80	HTTP	UDP	4061
2010-12-01 23:12:33	Atlanta	10.0.0.1	62756	Texas	10.0.0.28	80	HTTP	UDP	4260
2010-12-01 23:12:34	Atlanta	10.0.0.1	56204	Texas	10.0.0.28	80	HTTP	UDP	3256
2010-12-01 23:12:35	Atlanta	10.0.0.1	61252	Texas	10.0.0.29	80	HTTP	UDP	3793
2010-12-01 23:12:36	Atlanta	10.0.0.1	65043	Texas	10.0.0.25	80	HTTP	UDP	5321
2010-12-01 23:12:37	Atlanta	10.0.0.1	50194	Texas	10.0.0.25	80	HTTP	UDP	3478
2010-12-01 23:12:38	Atlanta	10.0.0.1	59134	Texas	10.0.0.26	80	HTTP	UDP	5082
2010-12-01 23:12:39	Atlanta	10.0.0.1	49490	Texas	10.0.0.26	80	HTTP	UDP	5484
2010-12-01 23:12:40	Atlanta	10.0.0.1	50586	Texas	10.0.0.29	80	HTTP	UDP	5501
2010-12-01 23:12:41	Atlanta	10.0.0.1	64576	Texas	10.0.0.28	80	HTTP	UDP	4393
2010-12-01 23:12:42	Atlanta	10.0.0.1	62166	Texas	10.0.0.29	80	HTTP	UDP	4955
2010-12-01 23:12:43	Atlanta	10.0.0.1	61754	Texas	10.0.0.25	80	HTTP	UDP	4506
2010-12-01 23:12:44	Atlanta	10.0.0.1	64507	Texas	10.0.0.30	80	HTTP	UDP	4414
2010-12-01 23:12:45	Atlanta	10.0.0.1	60815	Texas	10.0.0.26	80	HTTP	UDP	4195
2010-12-01 23:12:46	Atlanta	10.0.0.1	63445	Texas	10.0.0.28	80	HTTP	UDP	2519
2010-12-01 23:12:47	Atlanta	10.0.0.1	64634	Texas	10.0.0.25	80	HTTP	UDP	2295
2010-12-01 23:12:48	Atlanta	10.0.0.1	65166	Texas	10.0.0.28	80	HTTP	UDP	3758
2010-12-01 23:12:49	Atlanta	10.0.0.1	64384	Texas	10.0.0.28	80	HTTP	UDP	5347
2010-12-01 23:12:50	Atlanta	10.0.0.1	50894	Texas	10.0.0.29	80	HTTP	UDP	2663
2010-12-01 23:12:51	Atlanta	10.0.0.1	60399	Texas	10.0.0.25	80	HTTP	UDP	3893
2010-12-01 23:12:52	Atlanta	10.0.0.1	62177	Texas	10.0.0.27	80	HTTP	UDP	5327
2010-12-01 23:12:53	Atlanta	10.0.0.1	65442	Texas	10.0.0.28	80	HTTP	UDP	3469
2010-12-01 23:12:54	Atlanta	10.0.0.1	64962	Texas	10.0.0.25	80	HTTP	UDP	4567
2010-12-01 23:12:55	Atlanta	10.0.0.1	58187	Texas	10.0.0.28	80	HTTP	UDP	5231
2010-12-01 23:12:56	Atlanta	10.0.0.1	64007	Texas	10.0.0.26	80	HTTP	UDP	2192
2010-12-01 23:12:57	Atlanta	10.0.0.1	62664	Texas	10.0.0.28	80	HTTP	UDP	4955
2010-12-01 23:12:58	Atlanta	10.0.0.1	54966	Texas	10.0.0.27	80	HTTP	UDP	3872
2010-12-01 23:12:59	Atlanta	10.0.0.1	62231	Texas	10.0.0.26	80	HTTP	UDP	5884
2010-12-01 23:13:00	Atlanta	10.0.0.1	52508	Texas	10.0.0.30	80	HTTP	UDP	3657
2010-12-01 23:13:01	Atlanta	10.0.0.1	64757	Texas	10.0.0.26	80	HTTP	UDP	2946
2010-12-01 23:13:02	Atlanta	10.0.0.1	55529	Texas	10.0.0.28	80	HTTP	UDP	5289
2010-12-01 23:13:03	Atlanta	10.0.0.1	54215	Texas	10.0.0.29	80	HTTP	UDP	3669
2010-12-01 23:13:04	Atlanta	10.0.0.1	54687	Texas	10.0.0.29	80	HTTP	UDP	3935
2010-12-01 23:13:05	Atlanta	10.0.0.1	57328	Texas	10.0.0.29	80	HTTP	UDP	5041
2010-12-01 23:13:06	Atlanta	10.0.0.1	64076	Texas	10.0.0.28	80	HTTP	UDP	3267
2010-12-01 23:13:07	Atlanta	10.0.0.1	53231	Texas	10.0.0.30	80	HTTP	UDP	4530
2010-12-01 23:13:08	Atlanta	10.0.0.1	62697	Texas	10.0.0.30	80	HTTP	UDP	4165
2010-12-01 23:13:09	Atlanta	10.0.0.1	61758	Texas	10.0.0.25	80	HTTP	UDP	2813
2010-12-01 23:13:10	Atlanta	10.0.0.1	64384	Texas	10.0.0.29	80	HTTP	UDP	4160
2010-12-01 23:13:11	Atlanta	10.0.0.1	63151	Texas	10.0.0.25	80	HTTP	UDP	2882
2010-12-01 23:13:12	Atlanta	10.0.0.1	52198	Texas	10.0.0.30	80	HTTP	UDP	4369
2010-12-01 23:13:13	Atlanta	10.0.0.1	59864	Texas	10.0.0.25	80	HTTP	UDP	2273
2010-12-01 23:13:14	Atlanta	10.0.0.1	53353	Texas	10.0.0.25	80	HTTP	UDP	2295
2010-12-01 23:13:15	Atlanta	10.0.0.1	49265	Texas	10.0.0.27	80	HTTP	UDP	2732
2010-12-01 23:13:16	Atlanta	10.0.0.1	59758	Texas	10.0.0.28	80	HTTP	UDP	5628
2010-12-01 23:13:17	Atlanta	10.0.0.1	55632	Texas	10.0.0.25	80	HTTP	UDP	3182
2010-12-01 23:13:18	Atlanta	10.0.0.1	60574	Texas	10.0.0.25	80	HTTP	UDP	4948
2010-12-01 23:13:19	Atlanta	10.0.0.1	64586	Texas	10.0.0.30	80	HTTP	UDP	4293
2010-12-01 23:13:20	Atlanta	10.0.0.1	58903	Texas	10.0.0.30	80	HTTP	UDP	2563
2010-12-01 23:13:21	Atlanta	10.0.0.1	54989	Texas	10.0.0.27	80	HTTP	UDP	5194
2010-12-01 23:13:22	Atlanta	10.0.0.1	49174	Texas	10.0.0.27	80	HTTP	UDP	4316
2010-12-01 23:13:23	Atlanta	10.0.0.1	62541	Texas	10.0.0.28	80	HTTP	UDP	2595
2010-12-01 23:13:24	Atlanta	10.0.0.1	59729	Texas	10.0.0.25	80	HTTP	UDP	3153
2010-12-01 23:13:25	Atlanta	10.0.0.1	55995	Texas	10.0.0.29	80	HTTP	UDP	5747
2010-12-01 23:13:26	Atlanta	10.0.0.1	55734	Texas	10.0.0.30	80	HTTP	UDP	2590
2010-12-01 23:13:27	Atlanta	10.0.0.1	52059	Texas	10.0.0.28	80	HTTP	UDP	3908
2010-12-01 23:13:28	Atlanta	10.0.0.1	61210	Texas	10.0.0.29	80	HTTP	UDP	3104
2010-12-01 23:13:29	Atlanta	10.0.0.1	50271	Texas	10.0.0.28	80	HTTP	UDP	5472
2010-12-01 23:13:30	Atlanta	10.0.0.1	59220	Texas	10.0.0.30	80	HTTP	UDP	2186
2010-12-01 23:13:31	Atlanta	10.0.0.1	49730	Texas	10.0.0.26	80	HTTP	UDP	5044
2010-12-01 23:13:32	Atlanta	10.0.0.1	51452	Texas	10.0.0.28	80	HTTP	UDP	5414
2010-12-01 23:13:33	Atlanta	10.0.0.1	56572	Texas	10.0.0.27	80	HTTP	UDP	2235
2010-12-01 23:13:34	Atlanta	10.0.0.1	49294	Texas	10.0.0.26	80	HTTP	UDP	5285
2010-12-01 23:13:35	Atlanta	10.0.0.1	49830	Texas	10.0.0.25	80	HTTP	UDP	2067
2010-12-01 23:13:36	Atlanta	10.0.0.1	53678	Texas	10.0.0.27	80	HTTP	UDP	3398
2010-12-01 23:13:37	Atlanta	10.0.0.1	57800	Texas	10.0.0.27	80	HTTP	UDP	5951
2010-12-01 23:13:38	Atlanta	10.0.0.1	64945	Texas	10.0.0.26	80	HTTP	UDP	2263
2010-12-01 23:13:39	Atlanta	10.0.0.1	54650	Texas	10.0.0.30	80	HTTP	UDP	2708
2010-12-01 23:13:40	Atlanta	10.0.0.1	57249	Texas	10.0.0.25	80	HTTP	UDP	4312
2010-12-01 23:13:41	Atlanta	10.0.0.1	50259	Texas	10.0.0.27	80	HTTP	UDP	2022
2010-12-01 23:13:42	Atlanta	10.0.0.1	50206	Texas	10.0.0.30	80	HTTP	UDP	4414
2010-12-01 23:13:43	Atlanta	10.0.0.1	62080	Texas	10.0.0.28	80	HTTP	UDP	4407
2010-12-01 23:13:44	Atlanta	10.0.0.1	49660	Texas	10.0.0.27	80	HTTP	UDP	2366
2010-12-01 23:13:45	Atlanta	10.0.0.1	57962	Texas	10.0.0.25	80	HTTP	UDP	2790
2010-12-01 23:13:46	Atlanta	10.0.0.1	61751	Texas	10.0.0.28	80	HTTP	UDP	2734
2010-12-01 23:13:47	Atlanta	10.0.0.1	57170	Texas	10.0.0.28	80	HTTP	UDP	5856
2010-12-01 23:13:48	Atlanta	10.0.0.1	54160	Texas	10.0.0.26	80	HTTP	UDP	4211
2010-12-01 23:13:49	Atlanta	10.0.0.1	63362	Texas	10.0.0.27	80	HTTP	UDP	2050
2010-12-01 23:13:50	Atlanta	10.0.0.1	53863	Texas	10.0.0.29	80	HTTP	UDP	2432
2010-12-01 23:13:51	Atlanta	10.0.0.1	57450	Texas	10.0.0.26	80	HTTP	UDP	5041
2010-12-01 23:13:52	Atlanta	10.0.0.1	64382	Texas	10.0.0.25	80	HTTP	UDP	4176
2010-12-01 23:13:53	Atlanta	10.0.0.1	55565	Texas	10.0.0.30	80	HTTP	UDP	4826
2010-12-01 23:13:54	Atlanta	10.0.0.1	61199	Texas	10.0.0.29	80	HTTP	UDP	4400
2010-12-01 23:13:55	Atlanta	10.0.0.1	61381	Texas	10.0.0.27	80	HTTP	UDP	3589
2010-12-01 23:13:56	Atlanta	10.0.0.1	57526	Texas	10.0.0.30	80	HTTP	UDP	5082
2010-12-01 23:13:57	Atlanta	10.0.0.1	56669	Texas	10.0.0.25	80	HTTP	UDP	5997
2010-12-01 23:13:58	Atlanta	10.0.0.1	54252	Texas	10.0.0.30	80	HTTP	UDP	5422
2010-12-01 23:13:59	Atlanta	10.0.0.1	57388	Texas	10.0.0.28	80	HTTP	UDP	3959
2010-12-01 23:14:00	Atlanta	10.0.0.1	50586	Texas	10.0.0.26	80	HTTP	UDP	3621
2010-12-01 23:14:01	Atlanta	10.0.0.1	57378	Texas	10.0.0.27	80	HTTP	UDP	2079
2010-12-01 23:14:02	Atlanta	10.0.0.1	56088	Texas	10.0.0.26	80	HTTP	UDP	4936
2010-12-01 23:14:03	Atlanta	10.0.0.1	53445	Texas	10.0.0.28	80	HTTP	UDP	5256
2010-12-01 23:14:04	Atlanta	10.0.0.1	54803	Texas	10.0.0.27	80	HTTP	UDP	5710
2010-12-01 23:14:05	Atlanta	10.0.0.1	63210	Texas	10.0.0.30	80	HTTP	UDP	2818
2010-12-01 23:14:06	Atlanta	10.0.0.1	49594	Texas	10.0.0.27	80	HTTP	UDP	2532
2010-12-01 23:14:07	Atlanta	10.0.0.1	59015	Texas	10.0.0.27	80	HTTP	UDP	5340
2010-12-01 23:14:08	Atlanta	10.0.0.1	64134	Texas	10.0.0.30	80	HTTP	UDP	5775
2010-12-01 23:14:09	Atlanta	10.0.0.1	55972	Texas	10.0.0.26	80	HTTP	UDP	2643
2010-12-01 23:14:10	Atlanta	10.0.0.1	54789	Texas	10.0.0.28	80	HTTP	UDP	4281
2010-12-01 23:14:11	Atlanta	10.0.0.1	53564	Texas	10.0.0.25	80	HTTP	UDP	4899
2010-12-01 23:14:12	Atlanta	10.0.0.1	54628	Texas	10.0.0.25	80	HTTP	UDP	4794
2010-12-01 23:14:13	Atlanta	10.0.0.1	62397	Texas	10.0.0.27	80	HTTP	UDP	3601
2010-12-01 23:14:14	Atlanta	10.0.0.1	63874	Texas	10.0.0.29	80	HTTP	UDP	4093
2010-12-01 23:14:15	Atlanta	10.0.0.1	49466	Texas	10.0.0.26	80	HTTP	UDP	5435
2010-12-01 23:14:16	Atlanta	10.0.0.1	57482	Texas	10.0.0.28	80	HTTP	UDP	4777
2010-12-01 23:14:17	Atlanta	10.0.0.1	58145	Texas	10.0.0.29	80	HTTP	UDP	4349
2010-12-01 23:14:18	Atlanta	10.0.0.1	59966	Texas	10.0.0.25	80	HTTP	UDP	4316
2010-12-01 23:14:19	Atlanta	10.0.0.1	60462	Texas	10.0.0.27	80	HTTP	UDP	2403
2010-12-01 23:14:20	Atlanta	10.0.0.1	61371	Texas	10.0.0.29	80	HTTP	UDP	3934
2010-12-01 23:14:21	Atlanta	10.0.0.1	62870	Texas	10.0.0.30	80	HTTP	UDP	5763
2010-12-01 23:14:22	Atlanta	10.0.0.1	65158	Texas	10.0.0.25	80	HTTP	UDP	3318
2010-12-01 23:14:23	Atlanta	10.0.0.1	64491	Texas	10.0.0.27	80	HTTP	UDP	4902
2010-12-01 23:14:24	Atlanta	10.0.0.1	59894	Texas	10.0.0.25	80	HTTP	UDP	4043
2010-12-01 23:14:25	Atlanta	10.0.0.1	54682	Texas	10.0.0.26	80	HTTP	UDP	4416
2010-12-01 23:14:26	Atlanta	10.0.0.1	53804	Texas	10.0.0.26	80	HTTP	UDP	4058
2010-12-01 23:14:27	Atlanta	10.0.0.1	58643	Texas	10.0.0.30	80	HTTP	UDP	2656
2010-12-01 23:14:28	Atlanta	10.0.0.1	61083	Texas	10.0.0.27	80	HTTP	UDP	3736
2010-12-01 23:14:29	Atlanta	10.0.0.1	53437	Texas	10.0.0.28	80	HTTP	UDP	2881
2010-12-01 23:14:30	Atlanta	10.0.0.1	52991	Texas	10.0.0.28	80	HTTP	UDP	5951
2010-12-01 23:14:31	Atlanta	10.0.0.1	52994	Texas	10.0.0.29	80	HTTP	UDP	3736
2010-12-01 23:14:32	Atlanta	10.0.0.1	51577	Texas	10.0.0.26	80	HTTP	UDP	3921
2010-12-01 23:14:33	Atlanta	10.0.0.1	57456	Texas	10.0.0.28	80	HTTP	UDP	3934
2010-12-01 23:14:34	Atlanta	10.0.0.1	56834	Texas	10.0.0.25	80	HTTP	UDP	3970
2010-12-01 23:14:35	Atlanta	10.0.0.1	54102	Texas	10.0.0.29	80	HTTP	UDP	5343
2010-12-01 23:14:36	Atlanta	10.0.0.1	62834	Texas	10.0.0.25	80	HTTP	UDP	5511
2010-12-01 23:14:37	Atlanta	10.0.0.1	51802	Texas	10.0.0.30	80	HTTP	UDP	2355
2010-12-01 23:14:38	Atlanta	10.0.0.1	57080	Texas	10.0.0.30	80	HTTP	UDP	5347
2010-12-01 23:14:39	Atlanta	10.0.0.1	63707	Texas	10.0.0.29	80	HTTP	UDP	2804
2010-12-01 23:14:40	Atlanta	10.0.0.1	65489	Texas	10.0.0.30	80	HTTP	UDP	4959
2010-12-01 23:14:41	Atlanta	10.0.0.1	51177	Texas	10.0.0.27	80	HTTP	UDP	2189
2010-12-01 23:14:42	Atlanta	10.0.0.1	58555	Texas	10.0.0.29	80	HTTP	UDP	5370
2010-12-01 23:14:43	Atlanta	10.0.0.1	60436	Texas	10.0.0.25	80	HTTP	UDP	4651
2010-12-01 23:14:44	Atlanta	10.0.0.1	53481	Texas	10.0.0.29	80	HTTP	UDP	4319
2010-12-01 23:14:45	Atlanta	10.0.0.1	57220	Texas	10.0.0.28	80	HTTP	UDP	3079
2010-12-01 23:14:46	Atlanta	10.0.0.1	56003	Texas	10.0.0.27	80	HTTP	UDP	2391
2010-12-01 23:14:47	Atlanta	10.0.0.1	50319	Texas	10.0.0.29	80	HTTP	UDP	4717
2010-12-01 23:14:48	Atlanta	10.0.0.1	49923	Texas	10.0.0.28	80	HTTP	UDP	4962
2010-12-01 23:14:49	Atlanta	10.0.0.1	53886	Texas	10.0.0.30	80	HTTP	UDP	3733
2010-12-01 23:14:50	Atlanta	10.0.0.1	50334	Texas	10.0.0.30	80	HTTP	UDP	5501
2010-12-01 23:14:51	Atlanta	10.0.0.1	58751	Texas	10.0.0.25	80	HTTP	UDP	4855
2010-12-01 23:14:52	Atlanta	10.0.0.1	60728	Texas	10.0.0.27	80	HTTP	UDP	4212
2010-12-01 23:14:53	Atlanta	10.0.0.1	63623	Texas	10.0.0.26	80	HTTP	UDP	3864
2010-12-01 23:14:54	Atlanta	10.0.0.1	58449	Texas	10.0.0.26	80	HTTP	UDP	4567
2010-12-01 23:14:55	Atlanta	10.0.0.1	62935	Texas	10.0.0.28	80	HTTP	UDP	5366
2010-12-01 23:14:56	Atlanta	10.0.0.1	61436	Texas	10.0.0.26	80	HTTP	UDP	3032
2010-12-01 23:14:57	Atlanta	10.0.0.1	55547	Texas	10.0.0.29	80	HTTP	UDP	5002
2010-12-01 23:14:58	Atlanta	10.0.0.1	59872	Texas	10.0.0.29	80	HTTP	UDP	4893
2010-12-01 23:14:59	Atlanta	10.0.0.1	49540	Texas	10.0.0.26	80	HTTP	UDP	4006
2010-12-01 23:15:00	Atlanta	10.0.0.1	54919	Texas	10.0.0.28	80	HTTP	UDP	2015
2010-12-01 23:15:01	Atlanta	10.0.0.1	62714	Texas	10.0.0.27	80	HTTP	UDP	3009
2010-12-01 23:15:02	Atlanta	10.0.0.1	54313	Texas	10.0.0.30	80	HTTP	UDP	2924
2010-12-01 23:15:03	Atlanta	10.0.0.1	62900	Texas	10.0.0.27	80	HTTP	UDP	3609
2010-12-01 23:15:04	Atlanta	10.0.0.1	54110	Texas	10.0.0.26	80	HTTP	UDP	2651
2010-12-01 23:15:05	Atlanta	10.0.0.1	58036	Texas	10.0.0.25	80	HTTP	UDP	4395
2010-12-01 23:15:06	Atlanta	10.0.0.1	63654	Texas	10.0.0.26	80	HTTP	UDP	2979
2010-12-01 23:15:07	Atlanta	10.0.0.1	59436	Texas	10.0.0.29	80	HTTP	UDP	3995
2010-12-01 23:15:08	Atlanta	10.0.0.1	63499	Texas	10.0.0.26	80	HTTP	UDP	5946
2010-12-01 23:15:09	Atlanta	10.0.0.1	52083	Texas	10.0.0.28	80	HTTP	UDP	3618
2010-12-01 23:15:10	Atlanta	10.0.0.1	59769	Texas	10.0.0.27	80	HTTP	UDP	2788
2010-12-01 23:15:11	Atlanta	10.0.0.1	58515	Texas	10.0.0.25	80	HTTP	UDP	2561
2010-12-01 23:15:12	Atlanta	10.0.0.1	57119	Texas	10.0.0.27	80	HTTP	UDP	3766
2010-12-01 23:15:13	Atlanta	10.0.0.1	58387	Texas	10.0.0.30	80	HTTP	UDP	2611
2010-12-01 23:15:14	Atlanta	10.0.0.1	57940	Texas	10.0.0.25	80	HTTP	UDP	4164
2010-12-01 23:15:15	Atlanta	10.0.0.1	59636	Texas	10.0.0.26	80	HTTP	UDP	2215
2010-12-01 23:15:16	Atlanta	10.0.0.1	52318	Texas	10.0.0.29	80	HTTP	UDP	3511
2010-12-01 23:15:17	Atlanta	10.0.0.1	60988	Texas	10.0.0.30	80	HTTP	UDP	5033
2010-12-01 23:15:18	Atlanta	10.0.0.1	49399	Texas	10.0.0.29	80	HTTP	UDP	4399
2010-12-01 23:15:19	Atlanta	10.0.0.1	58205	Texas	10.0.0.29	80	HTTP	UDP	5468
2010-12-01 23:15:20	Atlanta	10.0.0.1	65105	Texas	10.0.0.26	80	HTTP	UDP	4103
2010-12-01 23:15:21	Atlanta	10.0.0.1	62336	Texas	10.0.0.25	80	HTTP	UDP	5963
2010-12-01 23:15:22	Atlanta	10.0.0.1	57164	Texas	10.0.0.25	80	HTTP	UDP	2595
2010-12-01 23:15:23	Atlanta	10.0.0.1	64695	Texas	10.0.0.28	80	HTTP	UDP	3765
2010-12-01 23:15:24	Atlanta	10.0.0.1	63395	Texas	10.0.0.25	80	HTTP	UDP	4644
2010-12-01 23:15:25	Atlanta	10.0.0.1	51381	Texas	10.0.0.29	80	HTTP	UDP	3708
2010-12-01 23:15:26	Atlanta	10.0.0.1	62772	Texas	10.0.0.27	80	HTTP	UDP	4506
2010-12-01 23:15:27	Atlanta	10.0.0.1	61720	Texas	10.0.0.25	80	HTTP	UDP	5047
2010-12-01 23:15:28	Atlanta	10.0.0.1	60699	Texas	10.0.0.28	80	HTTP	UDP	4088
2010-12-01 23:15:29	Atlanta	10.0.0.1	62879	Texas	10.0.0.27	80	HTTP	UDP	3052
2010-12-01 23:15:30	Atlanta	10.0.0.1	56995	Texas	10.0.0.29	80	HTTP	UDP	5421
2010-12-01 23:15:31	Atlanta	10.0.0.1	54681	Texas	10.0.0.25	80	HTTP	UDP	5321
2010-12-01 23:15:32	Atlanta	10.0.0.1	58418	Texas	10.0.0.29	80	HTTP	UDP	3857
2010-12-01 23:15:33	Atlanta	10.0.0.1	63507	Texas	10.0.0.27	80	HTTP	UDP	3657
2010-12-01 23:15:34	Atlanta	10.0.0.1	57674	Texas	10.0.0.25	80	HTTP	UDP	3460
2010-12-01 23:15:35	Atlanta	10.0.0.1	63754	Texas	10.0.0.26	80	HTTP	UDP	4867
2010-12-01 23:15:36	Atlanta	10.0.0.1	61509	Texas	10.0.0.27	80	HTTP	UDP	5290
2010-12-01 23:15:37	Atlanta	10.0.0.1	53729	Texas	10.0.0.29	80	HTTP	UDP	2652
2010-12-01 23:15:38	Atlanta	10.0.0.1	52749	Texas	10.0.0.25	80	HTTP	UDP	4093
2010-12-01 23:15:39	Atlanta	10.0.0.1	57026	Texas	10.0.0.25	80	HTTP	UDP	4400
2010-12-01 23:15:40	Atlanta	10.0.0.1	51741	Texas	10.0.0.29	80	HTTP	UDP	3345
2010-12-01 23:15:41	Atlanta	10.0.0.1	61728	Texas	10.0.0.29	80	HTTP	UDP	4437
2010-12-01 23:15:42	Atlanta	10.0.0.1	55699	Texas	10.0.0.27	80	HTTP	UDP	2578
2010-12-01 23:15:43	Atlanta	10.0.0.1	56072	Texas	10.0.0.29	80	HTTP	UDP	4903
2010-12-01 23:15:44	Atlanta	10.0.0.1	65125	Texas	10.0.0.27	80	HTTP	UDP	2559
2010-12-01 23:15:45	Atlanta	10.0.0.1	64829	Texas	10.0.0.29	80	HTTP	UDP	5817
2010-12-01 23:15:46	Atlanta	10.0.0.1	61768	Texas	10.0.0.30	80	HTTP	UDP	4415
2010-12-01 23:15:47	Atlanta	10.0.0.1	51946	Texas	10.0.0.25	80	HTTP	UDP	5775
2010-12-01 23:15:48	Atlanta	10.0.0.1	55640	Texas	10.0.0.25	80	HTTP	UDP	4744
2010-12-01 23:15:49	Atlanta	10.0.0.1	62610	Texas	10.0.0.26	80	HTTP	UDP	3182
2010-12-01 23:15:50	Atlanta	10.0.0.1	58696	Texas	10.0.0.26	80	HTTP	UDP	4241
2010-12-01 23:15:51	Atlanta	10.0.0.1	61102	Texas	10.0.0.30	80	HTTP	UDP	2643
2010-12-01 23:15:52	Atlanta	10.0.0.1	51407	Texas	10.0.0.25	80	HTTP	UDP	2734
2010-12-01 23:15:53	Atlanta	10.0.0.1	51256	Texas	10.0.0.28	80	HTTP	UDP	2273
2010-12-01 23:15:54	Atlanta	10.0.0.1	49176	Texas	10.0.0.29	80	HTTP	UDP	2022
2010-12-01 23:15:55	Atlanta	10.0.0.1	53506	Texas	10.0.0.25	80	HTTP	UDP	5998
2010-12-01 23:15:56	Atlanta	10.0.0.1	60921	Texas	10.0.0.29	80	HTTP	UDP	5582
2010-12-01 23:15:57	Atlanta	10.0.0.1	60556	Texas	10.0.0.25	80	HTTP	UDP	5119
2010-12-01 23:15:58	Atlanta	10.0.0.1	58575	Texas	10.0.0.27	80	HTTP	UDP	5720
2010-12-01 23:15:59	Atlanta	10.0.0.1	56122	Texas	10.0.0.26	80	HTTP	UDP	5907
2010-12-01 23:16:00	Atlanta	10.0.0.1	57245	Texas	10.0.0.30	80	HTTP	UDP	4293
2010-12-01 23:16:01	Atlanta	10.0.0.1	58037	Texas	10.0.0.30	80	HTTP	UDP	4193
2010-12-01 23:16:02	Atlanta	10.0.0.1	58692	Texas	10.0.0.30	80	HTTP	UDP	2189
2010-12-01 23:16:03	Atlanta	10.0.0.1	59773	Texas	10.0.0.26	80	HTTP	UDP	5946
2010-12-01 23:16:04	Atlanta	10.0.0.1	51975	Texas	10.0.0.30	80	HTTP	UDP	5684
2010-12-01 23:16:05	Atlanta	10.0.0.1	61657	Texas	10.0.0.29	80	HTTP	UDP	5624
2010-12-01 23:16:06	Atlanta	10.0.0.1	59508	Texas	10.0.0.26	80	HTTP	UDP	5673
2010-12-01 23:16:07	Atlanta	10.0.0.1	50585	Texas	10.0.0.25	80	HTTP	UDP	5907
2010-12-01 23:16:08	Atlanta	10.0.0.1	63404	Texas	10.0.0.27	80	HTTP	UDP	5098
2010-12-01 23:16:09	Atlanta	10.0.0.1	62531	Texas	10.0.0.27	80	HTTP	UDP	3146
2010-12-01 23:16:10	Atlanta	10.0.0.1	59652	Texas	10.0.0.27	80	HTTP	UDP	3673
2010-12-01 23:16:11	Atlanta	10.0.0.1	52131	Texas	10.0.0.27	80	HTTP	UDP	4743
2010-12-01 23:16:12	Atlanta	10.0.0.1	60002	Texas	10.0.0.30	80	HTTP	UDP	3306
2010-12-01 23:16:13	Atlanta	10.0.0.1	62655	Texas	10.0.0.26	80	HTTP	UDP	3572
2010-12-01 23:16:14	Atlanta	10.0.0.1	61233	Texas	10.0.0.28	80	HTTP	UDP	5584
2010-12-01 23:16:15	Atlanta	10.0.0.1	60031	Texas	10.0.0.30	80	HTTP	UDP	4349
2010-12-01 23:16:16	Atlanta	10.0.0.1	58779	Texas	10.0.0.29	80	HTTP	UDP	5755
2010-12-01 23:16:17	Atlanta	10.0.0.1	64958	Texas	10.0.0.30	80	HTTP	UDP	2001
2010-12-01 23:16:18	Atlanta	10.0.0.1	62725	Texas	10.0.0.27	80	HTTP	UDP	5952
2010-12-01 23:16:19	Atlanta	10.0.0.1	55614	Texas	10.0.0.30	80	HTTP	UDP	5940
2010-12-01 23:16:20	Atlanta	10.0.0.1	63604	Texas	10.0.0.25	80	HTTP	UDP	5338
2010-12-01 23:16:21	Atlanta	10.0.0.1	54934	Texas	10.0.0.29	80	HTTP	UDP	5033
2010-12-01 23:16:22	Atlanta	10.0.0.1	63321	Texas	10.0.0.27	80	HTTP	UDP	3455
2010-12-01 23:16:23	Atlanta	10.0.0.1	57106	Texas	10.0.0.29	80	HTTP	UDP	3183
2010-12-01 23:16:24	Atlanta	10.0.0.1	57022	Texas	10.0.0.27	80	HTTP	UDP	3318
2010-12-01 23:16:25	Atlanta	10.0.0.1	53725	Texas	10.0.0.26	80	HTTP	UDP	3538
2010-12-01 23:16:26	Atlanta	10.0.0.1	52532	Texas	10.0.0.25	80	HTTP	UDP	5747
2010-12-01 23:16:27	Atlanta	10.0.0.1	57503	Texas	10.0.0.27	80	HTTP	UDP	2988
2010-12-01 23:16:28	Atlanta	10.0.0.1	59408	Texas	10.0.0.26	80	HTTP	UDP	4633
2010-12-01 23:16:29	Atlanta	10.0.0.1	59867	Texas	10.0.0.27	80	HTTP	UDP	2934
2010-12-01 23:16:30	Atlanta	10.0.0.1	57318	Texas	10.0.0.25	80	HTTP	UDP	2569
2010-12-01 23:16:31	Atlanta	10.0.0.1	50024	Texas	10.0.0.29	80	HTTP	UDP	5029
2010-12-01 23:16:32	Atlanta	10.0.0.1	49474	Texas	10.0.0.27	80	HTTP	UDP	3160
2010-12-01 23:16:33	Atlanta	10.0.0.1	58019	Texas	10.0.0.27	80	HTTP	UDP	2945
2010-12-01 23:16:34	Atlanta	10.0.0.1	53050	Texas	10.0.0.25	80	HTTP	UDP	2611
2010-12-01 23:16:35	Atlanta	10.0.0.1	49347	Texas	10.0.0.30	80	HTTP	UDP	2850
2010-12-01 23:16:36	Atlanta	10.0.0.1	54658	Texas	10.0.0.26	80	HTTP	UDP	3114
